Title_ID,Title,Type,Category,Date_Added,Rating,Description
tid736,Death to 2020,Movie,Comedies,2020-12-27,TV-MA,"As the year we all want to end finally does, take a look back at 2020's mad glory in this comedic retrospective from the creators of ""Black Mirror."""
tid737,DNA,Movie,"Dramas, International Movies",2020-12-26,TV-MA,"Grieving the death of her grandfather, Neige navigates family conflict and questions her world in this meditation about cultural identity and roots."
tid738,The Magic School Bus Rides Again In the Zone,Movie,Children & Family Movies,2020-12-26,TV-Y,"Ms. Frizzle's class sees every show on a pop star's New Year's Eve tour, learning about time zones as they attend all her concerts on the same night."
tid739,AK vs AK,Movie,"Comedies, Dramas, International Movies",2020-12-25,TV-MA,"After a public spat with a movie star, a disgraced director retaliates by kidnapping the actor’s daughter, filming the search for her in real time."
tid740,Isa Pa with Feelings,Movie,"International Movies, Romantic Movies",2020-12-25,TV-G,"When an aspiring architect falls for her Deaf neighbor, they develop a connection and set out to form their own love language despite their differences."
tid741,We Can Be Heroes,Movie,"Children & Family Movies, Comedies",2020-12-25,PG,"When alien invaders capture Earth’s superheroes, their kids must learn to work together to save their parents — and the planet."
tid742,Bridezilla,Movie,"Comedies, Dramas, International Movies",2020-12-24,TV-MA,"After failing to deliver for a demanding bride, a wedding planner makes a bold business move and throws the wedding of the year — for herself."
tid743,Cemara's Family,Movie,"Children & Family Movies, Dramas, International Movies",2020-12-24,TV-G,"After bankruptcy, Abah and Emak must adapt to a new life with their children in a remote village."
tid744,"Hello, Love, Goodbye",Movie,"Dramas, International Movies, Romantic Movies",2020-12-24,TV-14,"In Hong Kong, the lives of two overseas Filipino workers intertwine as they navigate daily duties, career aspirations and romantic possibilities."
tid745,The History of Future Folk,Movie,"Action & Adventure, Comedies, Independent Movies",2020-12-23,TV-14,An alien ordered to colonize Earth abandons his mission when he hears music for the first time and is determined to save his adopted planet.
tid746,The Midnight Sky,Movie,Dramas,2020-12-23,PG-13,"In the aftermath of a global catastrophe, a lone scientist in the Arctic races to contact a crew of astronauts with a warning not to return to Earth."
tid747,Your Name Engraved Herein,Movie,"Dramas, International Movies, LGBTQ Movies",2020-12-23,TV-MA,"In 1987, as martial law ends in Taiwan, Jia-han and Birdy fall in love amid family pressure, homophobia and social stigma."
tid748,After We Collided,Movie,"Dramas, Romantic Movies",2020-12-22,R,"Tessa fell hard and fast for Hardin, but after a betrayal tears them apart, she must decide whether to move on — or trust him with a second chance."
tid749,London Hughes: To Catch a D*ck,Movie,Stand-Up Comedy,2020-12-22,TV-MA,Bawdy comedian and television presenter London Hughes revisits her past in this acclaimed breakout special filled with unfiltered tales and wild stories.
tid750,QLIMAX THE SOURCE,Movie,Music & Musicals,2020-12-22,TV-14,Seven priests. Six realms. One destiny. Begin an immersive audiovisual hardstyle trip into the mystical world of Qlimax — and become one with the sound.
tid751,Shaun the Sheep: The Farmer’s Llamas,Movie,"Children & Family Movies, Comedies",2020-12-22,TV-Y,"A trio of mischievous llamas from the county fair start making a mess of the farm, so Shaun and the flock must find a way to boot out the troublemakers."
tid752,"Ariana grande: excuse me, i love you",Movie,"Documentaries, Music & Musicals",2020-12-21,TV-MA,Ariana Grande takes the stage in London for her Sweetener World Tour and shares a behind-the-scenes look at her life in rehearsal and on the road.
tid753,The Con Is On,Movie,Comedies,2020-12-21,R,Two wedded partners-in-crime flee from their massive debt to a deadly crime boss and hatch a jewel heist that could be their ticket to total freedom.
tid754,Mohamed Hussein,Movie,"Comedies, International Movies",2020-12-20,TV-14,A luxury hotel chauffeur's life is turned upside down when he unexpectedly becomes the focus of a renowned painter's final art project.
tid755,Rhys Nicholson Live at the Athenaeum,Movie,Stand-Up Comedy,2020-12-20,TV-MA,"Rhys Nicholson flexes his biting humor as he discusses horse tranquilizers, angry letters from viewers, and more in this stand-up special."
tid756,Atlas Shrugged: Part II,Movie,Dramas,2020-12-19,PG-13,"With the world's economy in dire straits, corporate protagonist Dagny Taggart searches for a solution amid the rubble of a long-abandoned factory."
tid757,Guest House,Movie,Comedies,2020-12-18,R,The only downside to a young couple’s new dream home — and fresh start — is the nightmare of the raucous houseguest in back who refuses to leave.
tid758,Ma Rainey's Black Bottom,Movie,"Dramas, Music & Musicals",2020-12-18,R,"Tensions and temperatures rise at a Chicago music studio in 1927 when fiery, fearless blues singer Ma Rainey joins her band for a recording session."
tid759,Mukhsin,Movie,"Children & Family Movies, Comedies, Dramas",2020-12-18,TV-PG,"When young Mukhsin arrives in a new town, 10-year-old tomboy Orked adopts him as her new best friend, and the two develop a touching friendship that begins to spill over into the inklings of first love."
tid760,Paava Kadhaigal,TV Show,"International TV Shows, TV Dramas",2020-12-18,TV-MA,"At times dark, at times disturbing, four short films explore stories of those who dare to dream and desire — and those determined to stand in their way."
tid761,Rabun,Movie,"Dramas, Independent Movies, International Movies",2020-12-18,TV-PG,"A free-spirited couple leave the city to retire in the country. But when they're swindled by a relative, life in the countryside loses its luster."
tid762,Talentime,Movie,"Dramas, International Movies, Romantic Movies",2020-12-18,TV-14,The stakes are high — on stage and off — when a group of talented young musicians face off for an inter-school talent competition.
tid763,An Unremarkable Christmas,Movie,"Comedies, Dramas, International Movies",2020-12-17,TV-14,An accountant and aspiring magician invites his boss to spend Christmas with his family — unaware that he's one of Colombia's most-wanted criminals.
tid764,Braven,Movie,Action & Adventure,2020-12-17,R,A logger defends himself and his family from a group of murderous drug traffickers who have hidden a stash of heroin in his hunting cabin.
tid765,Eggnoid: Love & Time Portal,Movie,"Dramas, International Movies, Romantic Movies",2020-12-17,TV-14,"Sent from the future to look after a lonely girl, Eggy finds himself falling for her. But dating is forbidden and would risk both their fates."
tid766,Love You to the Stars and Back,Movie,"Comedies, International Movies, Romantic Movies",2020-12-17,TV-14,"In search of aliens, a young woman's road trip becomes an emotional journey when she finds — and falls for — a charming companion with cancer."
tid767,Sakaling Maging Tayo,Movie,"International Movies, Romantic Movies",2020-12-17,TV-14,"A college student seizes his chance with a crush when an unexpected encounter turns into a night of bold dares, deep confessions and possible romance."
tid768,Schulz Saves America,TV Show,"Stand-Up Comedy & Talk Shows, TV Comedies",2020-12-17,TV-MA,Comedian Andrew Schulz takes on the year's most divisive topics in this fearlessly unfiltered and irreverent four-part special.
tid769,Anitta: Made In Honório,TV Show,"Docuseries, International TV Shows",2020-12-16,TV-MA,"In this intimate documentary, Brazilian pop queen Anitta opens up about fame, family and her fierce work ethic, revealing the woman behind the hits."
tid770,Bwakaw,Movie,"Dramas, International Movies, LGBTQ Movies",2020-12-16,TV-MA,"Gruff and alone, retiree Rene rejects most human contact but begins to soften when he comes to terms with his homosexuality."
tid771,Incarnate,Movie,"Horror Movies, Thrillers",2020-12-16,PG-13,An unconventional demon hunter faces his greatest challenge when he steps inside the subconscious mind of a boy possessed by a powerful entity.
tid772,Lee Daniels' The Butler,Movie,Dramas,2020-12-16,PG-13,The life of a White House butler who worked for eight presidents unfolds against a backdrop of unparalleled change in American history.
tid773,Nocturnal Animals,Movie,"Dramas, Thrillers",2020-12-16,R,"Reading her ex-husband's violent novel manuscript destabilizes gallery owner Susan's life, upending her present while digging up their past."
tid774,Vir Das: Outside In - The Lockdown Special,Movie,Stand-Up Comedy,2020-12-16,TV-MA,Stage banter takes on a different — deeper — meaning as the comedian performs online shows to homebound viewers worldwide from his Mumbai residence.
tid775,Grizzlies,Movie,"Dramas, Independent Movies, Sports Movies",2020-12-15,R,A group of disaffected students form an unlikely bond through the game of lacrosse when a new teacher introduces the sport to their remote Arctic town.
